,Year,Month,Travel_Mode,Card_type,Trip
1751,2019.0,August,Metro,Sgl Trip Rail Child/Youth,3949.0
1752,2019.0,August,Train,Adult,25583771.0
1753,2019.0,August,Train,CTP,1113001.0
1754,2019.0,August,Train,Child/Youth,948560.0
1755,2019.0,August,Train,Concession,2374111.0
1756,2019.0,August,Train,Day Pass Child/Youth w/o SAF,33.0
1757,2019.0,August,Train,Day Pass without SAF,939.0
1758,2019.0,August,Train,Employee,349886.0
1759,2019.0,August,Train,Free Travel,35716.0
1760,2019.0,August,Train,School Student,1273508.0
1761,2019.0,August,Train,Senior/Pensioner,2993017.0
1762,2019.0,August,Train,Sgl Trip Rail Adult,210421.0
1763,2019.0,August,Train,Sgl Trip Rail Child/Youth,44548.0
1764,2019.0,September,Bus,Adult,15217496.0
1765,2019.0,September,Bus,Adult Single Bus Trip 1,69894.0
1766,2019.0,September,Bus,Adult Single Bus Trip 2,35769.0
1767,2019.0,September,Bus,Adult Single Bus Trip 3,8661.0
1768,2019.0,September,Bus,CTP,286305.0
1769,2019.0,September,Bus,Child/Youth,1230301.0
1770,2019.0,September,Bus,Child/Youth Single Bus Trip 1,18939.0
1771,2019.0,September,Bus,Child/Youth Single Bus Trip 2,12737.0
1772,2019.0,September,Bus,Child/Youth Single Bus Trip 3,3586.0
1773,2019.0,September,Bus,Concession,1651851.0
1774,2019.0,September,Bus,Day Pass Child/Youth w/o SAF,64.0
1775,2019.0,September,Bus,Day Pass without SAF,965.0
1776,2019.0,September,Bus,Employee,91530.0
1777,2019.0,September,Bus,Free Travel,39795.0
1778,2019.0,September,Bus,On Demand,23624.0
1779,2019.0,September,Bus,School Student,2788612.0
1780,2019.0,September,Bus,Senior/Pensioner,4146158.0
1781,2019.0,September,Ferry,Adult,748378.0
1782,2019.0,September,Ferry,CTP,81461.0
1783,2019.0,September,Ferry,Child/Youth,83066.0
1784,2019.0,September,Ferry,Concession,23149.0
1785,2019.0,September,Ferry,Day Pass Child/Youth w/o SAF,273.0
1786,2019.0,September,Ferry,Day Pass without SAF,35.0
1787,2019.0,September,Ferry,Employee,4019.0
1788,2019.0,September,Ferry,Free Travel,2031.0
1789,2019.0,September,Ferry,School Student,2959.0
1790,2019.0,September,Ferry,Senior/Pensioner,173519.0
1791,2019.0,September,Ferry,Sgl Trip Ferry Adult,29810.0
1792,2019.0,September,Ferry,Sgl Trip Ferry Child/Youth,7458.0
1793,2019.0,September,Light Rail,Adult,575721.0
1794,2019.0,September,Light Rail,CTP,47200.0
1795,2019.0,September,Light Rail,Child/Youth,36991.0
1796,2019.0,September,Light Rail,Concession,34294.0
1797,2019.0,September,Light Rail,Day Pass Child/Youth w/o SAF,67.0
1798,2019.0,September,Light Rail,Day Pass without SAF,32.0
1799,2019.0,September,Light Rail,Employee,1354.0
1800,2019.0,September,Light Rail,Free Travel,1094.0
1801,2019.0,September,Light Rail,School Student,9169.0
1802,2019.0,September,Light Rail,Senior/Pensioner,148612.0
1803,2019.0,September,Light Rail,Sgl Trip LR Adult,2291.0
1804,2019.0,September,Light Rail,Sgl Trip LR Child/Youth,543.0
1805,2019.0,September,Metro,Adult,1395364.0
1806,2019.0,September,Metro,CTP,78623.0
1807,2019.0,September,Metro,Child/Youth,87350.0
1808,2019.0,September,Metro,Concession,188829.0
1809,2019.0,September,Metro,Day Pass without SAF,8.0
1810,2019.0,September,Metro,Employee,9631.0
1811,2019.0,September,Metro,Free Travel,1872.0
1812,2019.0,September,Metro,School Student,88990.0
1813,2019.0,September,Metro,Senior/Pensioner,127687.0
1814,2019.0,September,Metro,Sgl Trip Rail Adult,7742.0
1815,2019.0,September,Metro,Sgl Trip Rail Child/Youth,3881.0
1816,2019.0,September,Train,Adult,24439462.0
1817,2019.0,September,Train,CTP,1419949.0
1818,2019.0,September,Train,Child/Youth,958683.0
1819,2019.0,September,Train,Concession,2030930.0
1820,2019.0,September,Train,Day Pass Child/Youth w/o SAF,180.0
1821,2019.0,September,Train,Day Pass without SAF,835.0
1822,2019.0,September,Train,Employee,335156.0
1823,2019.0,September,Train,Free Travel,34036.0
1824,2019.0,September,Train,School Student,1156754.0
1825,2019.0,September,Train,Senior/Pensioner,2906578.0
1826,2019.0,September,Train,Sgl Trip Rail Adult,193064.0
1827,2019.0,September,Train,Sgl Trip Rail Child/Youth,42711.0
1828,2019.0,October,Bus,Adult,15278827.0
1829,2019.0,October,Bus,Adult Single Bus Trip 1,68763.0
1830,2019.0,October,Bus,Adult Single Bus Trip 2,35689.0
1831,2019.0,October,Bus,Adult Single Bus Trip 3,8464.0
1832,2019.0,October,Bus,CTP,1367495.0
1833,2019.0,October,Bus,Child/Youth,1503845.0
1834,2019.0,October,Bus,Child/Youth Single Bus Trip 1,23363.0
1835,2019.0,October,Bus,Child/Youth Single Bus Trip 2,16736.0
1836,2019.0,October,Bus,Child/Youth Single Bus Trip 3,4514.0
1837,2019.0,October,Bus,Concession,1789622.0
1838,2019.0,October,Bus,Day Pass Child/Youth w/o SAF,94.0
1839,2019.0,October,Bus,Day Pass without SAF,1091.0
1840,2019.0,October,Bus,Employee,96225.0
1841,2019.0,October,Bus,Free Travel,42777.0
1842,2019.0,October,Bus,On Demand,25895.0
1843,2019.0,October,Bus,School Student,1933260.0
1844,2019.0,October,Bus,Senior/Pensioner,4467434.0
1845,2019.0,October,Ferry,Adult,782712.0
1846,2019.0,October,Ferry,CTP,144705.0
1847,2019.0,October,Ferry,Child/Youth,121078.0
1848,2019.0,October,Ferry,Concession,23124.0
1849,2019.0,October,Ferry,Day Pass Child/Youth w/o SAF,528.0
1850,2019.0,October,Ferry,Day Pass without SAF,76.0
1851,2019.0,October,Ferry,Employee,5071.0
1852,2019.0,October,Ferry,Free Travel,2311.0
1853,2019.0,October,Ferry,School Student,2381.0
1854,2019.0,October,Ferry,Senior/Pensioner,211866.0
1855,2019.0,October,Ferry,Sgl Trip Ferry Adult,36475.0
1856,2019.0,October,Ferry,Sgl Trip Ferry Child/Youth,10120.0
1857,2019.0,October,Light Rail,Adult,631702.0
1858,2019.0,October,Light Rail,CTP,82384.0
1859,2019.0,October,Light Rail,Child/Youth,56750.0
1860,2019.0,October,Light Rail,Concession,36384.0
1861,2019.0,October,Light Rail,Day Pass Child/Youth w/o SAF,13.0
1862,2019.0,October,Light Rail,Day Pass without SAF,20.0
1863,2019.0,October,Light Rail,Employee,1756.0
1864,2019.0,October,Light Rail,Free Travel,1323.0
1865,2019.0,October,Light Rail,School Student,6472.0
1866,2019.0,October,Light Rail,Senior/Pensioner,178727.0
1867,2019.0,October,Light Rail,Sgl Trip LR Adult,2286.0
1868,2019.0,October,Light Rail,Sgl Trip LR Child/Youth,848.0
1869,2019.0,October,Metro,Adult,1461547.0
1870,2019.0,October,Metro,CTP,148911.0
1871,2019.0,October,Metro,Child/Youth,139949.0
1872,2019.0,October,Metro,Concession,234295.0
1873,2019.0,October,Metro,Day Pass without SAF,12.0
1874,2019.0,October,Metro,Employee,9796.0
1875,2019.0,October,Metro,Free Travel,1994.0
1876,2019.0,October,Metro,School Student,58308.0
1877,2019.0,October,Metro,Senior/Pensioner,139063.0
1878,2019.0,October,Metro,Sgl Trip Rail Adult,7919.0
1879,2019.0,October,Metro,Sgl Trip Rail Child/Youth,5122.0
1880,2019.0,October,Train,Adult,24651070.0
1881,2019.0,October,Train,CTP,2485677.0
1882,2019.0,October,Train,Child/Youth,1238755.0
1883,2019.0,October,Train,Concession,2075291.0
1884,2019.0,October,Train,Day Pass Child/Youth w/o SAF,258.0
1885,2019.0,October,Train,Day Pass without SAF,895.0
1886,2019.0,October,Train,Employee,353157.0
1887,2019.0,October,Train,Free Travel,36726.0
1888,2019.0,October,Train,School Student,771963.0
1889,2019.0,October,Train,Senior/Pensioner,3130129.0
1890,2019.0,October,Train,Sgl Trip Rail Adult,201464.0
1891,2019.0,October,Train,Sgl Trip Rail Child/Youth,53099.0
1892,2019.0,November,Bus,Adult,14719303.0
1893,2019.0,November,Bus,Adult Single Bus Trip 1,52753.0
1894,2019.0,November,Bus,Adult Single Bus Trip 2,27310.0
1895,2019.0,November,Bus,Adult Single Bus Trip 3,7189.0
1896,2019.0,November,Bus,CTP,2036680.0
1897,2019.0,November,Bus,Child/Youth,1273847.0
1898,2019.0,November,Bus,Child/Youth Single Bus Trip 1,14456.0
1899,2019.0,November,Bus,Child/Youth Single Bus Trip 2,8991.0
1900,2019.0,November,Bus,Child/Youth Single Bus Trip 3,2881.0
1901,2019.0,November,Bus,Concession,1511797.0
1902,2019.0,November,Bus,Day Pass Child/Youth w/o SAF,81.0
1903,2019.0,November,Bus,Day Pass without SAF,998.0
1904,2019.0,November,Bus,Employee,95973.0
1905,2019.0,November,Bus,Free Travel,42709.0
1906,2019.0,November,Bus,On Demand,26304.0
1907,2019.0,November,Bus,School Student,2787603.0
1908,2019.0,November,Bus,Senior/Pensioner,4444174.0
1909,2019.0,November,Ferry,Adult,754173.0
1910,2019.0,November,Ferry,CTP,169582.0
1911,2019.0,November,Ferry,Child/Youth,73879.0
1912,2019.0,November,Ferry,Concession,20952.0
1913,2019.0,November,Ferry,Day Pass Child/Youth w/o SAF,431.0
1914,2019.0,November,Ferry,Day Pass without SAF,111.0
1915,2019.0,November,Ferry,Employee,5303.0
1916,2019.0,November,Ferry,Free Travel,2126.0
1917,2019.0,November,Ferry,School Student,3425.0
1918,2019.0,November,Ferry,Senior/Pensioner,194361.0
1919,2019.0,November,Ferry,Sgl Trip Ferry Adult,36807.0
1920,2019.0,November,Ferry,Sgl Trip Ferry Child/Youth,5826.0
1921,2019.0,November,Light Rail,Adult,613974.0
1922,2019.0,November,Light Rail,CTP,98306.0
1923,2019.0,November,Light Rail,Child/Youth,46507.0
1924,2019.0,November,Light Rail,Concession,32785.0
1925,2019.0,November,Light Rail,Day Pass without SAF,18.0
1926,2019.0,November,Light Rail,Employee,1751.0
1927,2019.0,November,Light Rail,Free Travel,1328.0
1928,2019.0,November,Light Rail,School Student,9377.0
1929,2019.0,November,Light Rail,Senior/Pensioner,170285.0
1930,2019.0,November,Light Rail,Sgl Trip LR Adult,1971.0
1931,2019.0,November,Light Rail,Sgl Trip LR Child/Youth,508.0
1932,2019.0,November,Metro,Adult,1368787.0
1933,2019.0,November,Metro,CTP,174479.0
1934,2019.0,November,Metro,Child/Youth,92154.0
1935,2019.0,November,Metro,Concession,168049.0
1936,2019.0,November,Metro,Day Pass Child/Youth w/o SAF,5.0
1937,2019.0,November,Metro,Day Pass without SAF,17.0
1938,2019.0,November,Metro,Employee,9411.0
1939,2019.0,November,Metro,Free Travel,1906.0
1940,2019.0,November,Metro,School Student,92178.0
1941,2019.0,November,Metro,Senior/Pensioner,130042.0
1942,2019.0,November,Metro,Sgl Trip Rail Adult,7271.0
1943,2019.0,November,Metro,Sgl Trip Rail Child/Youth,3238.0
1944,2019.0,November,Train,Adult,23606323.0
1945,2019.0,November,Train,CTP,3041703.0
1946,2019.0,November,Train,Child/Youth,975672.0
1947,2019.0,November,Train,Concession,1706591.0
1948,2019.0,November,Train,Day Pass Child/Youth w/o SAF,429.0
1949,2019.0,November,Train,Day Pass without SAF,1006.0
1950,2019.0,November,Train,Employee,350623.0
1951,2019.0,November,Train,Free Travel,35204.0
1952,2019.0,November,Train,School Student,1140317.0
1953,2019.0,November,Train,Senior/Pensioner,3041509.0
1954,2019.0,November,Train,Sgl Trip Rail Adult,199332.0
1955,2019.0,November,Train,Sgl Trip Rail Child/Youth,38441.0
1956,2019.0,December,Bus,Adult,12722252.0
1957,2019.0,December,Bus,Adult Single Bus Trip 1,51990.0
1958,2019.0,December,Bus,Adult Single Bus Trip 2,27391.0
1959,2019.0,December,Bus,Adult Single Bus Trip 3,7586.0
1960,2019.0,December,Bus,CTP,2232214.0
1961,2019.0,December,Bus,Child/Youth,1447321.0
1962,2019.0,December,Bus,Child/Youth Single Bus Trip 1,17165.0
1963,2019.0,December,Bus,Child/Youth Single Bus Trip 2,13106.0
1964,2019.0,December,Bus,Child/Youth Single Bus Trip 3,4314.0
1965,2019.0,December,Bus,Concession,1033031.0
1966,2019.0,December,Bus,Day Pass Child/Youth w/o SAF,84.0
1967,2019.0,December,Bus,Day Pass without SAF,850.0
1968,2019.0,December,Bus,Employee,89096.0
1969,2019.0,December,Bus,Free Travel,39503.0
1970,2019.0,December,Bus,On Demand,23818.0
1971,2019.0,December,Bus,School Student,1307381.0
1972,2019.0,December,Bus,Senior/Pensioner,4182665.0
1973,2019.0,December,Ferry,Adult,830422.0
1974,2019.0,December,Ferry,CTP,216150.0
1975,2019.0,December,Ferry,Child/Youth,132933.0
1976,2019.0,December,Ferry,Concession,23086.0
1977,2019.0,December,Ferry,Day Pass Child/Youth w/o SAF,25.0
1978,2019.0,December,Ferry,Day Pass without SAF,79.0
1979,2019.0,December,Ferry,Employee,5047.0
1980,2019.0,December,Ferry,Free Travel,2168.0
1981,2019.0,December,Ferry,School Student,2510.0
1982,2019.0,December,Ferry,Senior/Pensioner,182312.0
1983,2019.0,December,Ferry,Sgl Trip Ferry Adult,47920.0
1984,2019.0,December,Ferry,Sgl Trip Ferry Child/Youth,15074.0
1985,2019.0,December,Light Rail,Adult,1023861.0
1986,2019.0,December,Light Rail,CTP,203419.0
1987,2019.0,December,Light Rail,Child/Youth,118039.0
1988,2019.0,December,Light Rail,Concession,46274.0
1989,2019.0,December,Light Rail,Day Pass without SAF,16.0
1990,2019.0,December,Light Rail,Employee,3226.0
1991,2019.0,December,Light Rail,Free Travel,2233.0
1992,2019.0,December,Light Rail,School Student,7486.0
1993,2019.0,December,Light Rail,Senior/Pensioner,268570.0
1994,2019.0,December,Light Rail,Sgl Trip LR Adult,7585.0
1995,2019.0,December,Light Rail,Sgl Trip LR Child/Youth,2907.0
1996,2019.0,December,Metro,Adult,1240804.0
1997,2019.0,December,Metro,CTP,191824.0
1998,2019.0,December,Metro,Child/Youth,151506.0
1999,2019.0,December,Metro,Concession,117858.0
2000,2019.0,December,Metro,Day Pass without SAF,7.0
2001,2019.0,December,Metro,Employee,9472.0
2002,2019.0,December,Metro,Free Travel,1910.0
2003,2019.0,December,Metro,School Student,51793.0
2004,2019.0,December,Metro,Senior/Pensioner,140387.0
2005,2019.0,December,Metro,Sgl Trip Rail Adult,10143.0
2006,2019.0,December,Metro,Sgl Trip Rail Child/Youth,7114.0
2007,2019.0,December,Train,Adult,20632690.0
2008,2019.0,December,Train,CTP,3082829.0
2009,2019.0,December,Train,Child/Youth,1248962.0
2010,2019.0,December,Train,Concession,1293890.0
2011,2019.0,December,Train,Day Pass Child/Youth w/o SAF,103.0
2012,2019.0,December,Train,Day Pass without SAF,841.0
2013,2019.0,December,Train,Employee,313184.0
2014,2019.0,December,Train,Free Travel,30754.0
2015,2019.0,December,Train,School Student,539145.0
2016,2019.0,December,Train,Senior/Pensioner,2856582.0
2017,2019.0,December,Train,Sgl Trip Rail Adult,212735.0
2018,2019.0,December,Train,Sgl Trip Rail Child/Youth,63435.0
2019,2020.0,January,Bus,Adult,12404965.0
2020,2020.0,January,Bus,Adult Single Bus Trip 1,49458.0
2021,2020.0,January,Bus,Adult Single Bus Trip 2,25989.0
2022,2020.0,January,Bus,Adult Single Bus Trip 3,7329.0
2023,2020.0,January,Bus,CTP,2628423.0
2024,2020.0,January,Bus,Child/Youth,1611069.0
2025,2020.0,January,Bus,Child/Youth Single Bus Trip 1,18956.0
2026,2020.0,January,Bus,Child/Youth Single Bus Trip 2,14724.0
2027,2020.0,January,Bus,Child/Youth Single Bus Trip 3,5103.0
2028,2020.0,January,Bus,Concession,910944.0
2029,2020.0,January,Bus,Day Pass Child/Youth w/o SAF,67.0
2030,2020.0,January,Bus,Day Pass without SAF,908.0
2031,2020.0,January,Bus,Employee,86718.0
2032,2020.0,January,Bus,Free Travel,38216.0
2033,2020.0,January,Bus,On Demand,25607.0
2034,2020.0,January,Bus,School Student,336070.0
2035,2020.0,January,Bus,Senior/Pensioner,3965486.0
2036,2020.0,January,Ferry,Adult,803124.0
2037,2020.0,January,Ferry,CTP,232669.0
2038,2020.0,January,Ferry,Child/Youth,180915.0
2039,2020.0,January,Ferry,Concession,22170.0
2040,2020.0,January,Ferry,Day Pass Child/Youth w/o SAF,4.0
2041,2020.0,January,Ferry,Day Pass without SAF,29.0
2042,2020.0,January,Ferry,Employee,5270.0
2043,2020.0,January,Ferry,Free Travel,2192.0
2044,2020.0,January,Ferry,School Student,914.0
2045,2020.0,January,Ferry,Senior/Pensioner,208272.0
2046,2020.0,January,Ferry,Sgl Trip Ferry Adult,48444.0
2047,2020.0,January,Ferry,Sgl Trip Ferry Child/Youth,18322.0
2048,2020.0,January,Light Rail,Adult,1287340.0
2049,2020.0,January,Light Rail,CTP,288022.0
2050,2020.0,January,Light Rail,Child/Youth,185322.0
2051,2020.0,January,Light Rail,Concession,59744.0
2052,2020.0,January,Light Rail,Day Pass Child/Youth w/o SAF,2.0
2053,2020.0,January,Light Rail,Day Pass without SAF,24.0
2054,2020.0,January,Light Rail,Employee,3301.0
2055,2020.0,January,Light Rail,Free Travel,2769.0
2056,2020.0,January,Light Rail,School Student,5056.0
2057,2020.0,January,Light Rail,Senior/Pensioner,334259.0
2058,2020.0,January,Light Rail,Sgl Trip LR Adult,10700.0
2059,2020.0,January,Light Rail,Sgl Trip LR Child/Youth,4367.0
2060,2020.0,January,Metro,Adult,1222213.0
2061,2020.0,January,Metro,CTP,198421.0
2062,2020.0,January,Metro,Child/Youth,173317.0
2063,2020.0,January,Metro,Concession,108098.0
2064,2020.0,January,Metro,Day Pass Child/Youth w/o SAF,2.0
2065,2020.0,January,Metro,Day Pass without SAF,13.0
2066,2020.0,January,Metro,Employee,8277.0
2067,2020.0,January,Metro,Free Travel,1600.0
2068,2020.0,January,Metro,School Student,9594.0
2069,2020.0,January,Metro,Senior/Pensioner,130685.0
2070,2020.0,January,Metro,Sgl Trip Rail Adult,7000.0
2071,2020.0,January,Metro,Sgl Trip Rail Child/Youth,6226.0
2072,2020.0,January,Train,Adult,20047422.0
2073,2020.0,January,Train,CTP,3416625.0
2074,2020.0,January,Train,Child/Youth,1383839.0
2075,2020.0,January,Train,Concession,1177198.0
2076,2020.0,January,Train,Day Pass Child/Youth w/o SAF,66.0
2077,2020.0,January,Train,Day Pass without SAF,886.0
2078,2020.0,January,Train,Employee,303539.0
2079,2020.0,January,Train,Free Travel,29692.0
2080,2020.0,January,Train,School Student,135534.0
2081,2020.0,January,Train,Senior/Pensioner,2660591.0
2082,2020.0,January,Train,Sgl Trip Rail Adult,176497.0
2083,2020.0,January,Train,Sgl Trip Rail Child/Youth,67572.0
2084,2020.0,February,Bus,Adult,12587420.0
2085,2020.0,February,Bus,Adult Single Bus Trip 1,46306.0
2086,2020.0,February,Bus,Adult Single Bus Trip 2,23497.0
2087,2020.0,February,Bus,Adult Single Bus Trip 3,6781.0
2088,2020.0,February,Bus,CTP,2889541.0
2089,2020.0,February,Bus,Child/Youth,1267671.0
2090,2020.0,February,Bus,Child/Youth Single Bus Trip 1,11037.0
2091,2020.0,February,Bus,Child/Youth Single Bus Trip 2,7638.0
2092,2020.0,February,Bus,Child/Youth Single Bus Trip 3,2825.0
2093,2020.0,February,Bus,Concession,1322299.0
2094,2020.0,February,Bus,Day Pass Child/Youth w/o SAF,48.0
2095,2020.0,February,Bus,Day Pass without SAF,1070.0
2096,2020.0,February,Bus,Employee,88938.0
2097,2020.0,February,Bus,Free Travel,39465.0
2098,2020.0,February,Bus,On Demand,25615.0
2099,2020.0,February,Bus,School Student,2961680.0
2100,2020.0,February,Bus,Senior/Pensioner,3924662.0
2101,2020.0,February,Ferry,Adult,594851.0
2102,2020.0,February,Ferry,CTP,192978.0
2103,2020.0,February,Ferry,Child/Youth,47403.0
2104,2020.0,February,Ferry,Concession,19386.0
2105,2020.0,February,Ferry,Day Pass without SAF,21.0
2106,2020.0,February,Ferry,Employee,4206.0
2107,2020.0,February,Ferry,Free Travel,1854.0
2108,2020.0,February,Ferry,School Student,6360.0
2109,2020.0,February,Ferry,Senior/Pensioner,160799.0
2110,2020.0,February,Ferry,Sgl Trip Ferry Adult,31263.0
2111,2020.0,February,Ferry,Sgl Trip Ferry Child/Youth,4187.0
2112,2020.0,February,Light Rail,Adult,1153361.0
2113,2020.0,February,Light Rail,CTP,288259.0
2114,2020.0,February,Light Rail,Child/Youth,74902.0
2115,2020.0,February,Light Rail,Concession,90573.0
2116,2020.0,February,Light Rail,Day Pass without SAF,61.0
2117,2020.0,February,Light Rail,Employee,2953.0
2118,2020.0,February,Light Rail,Free Travel,2461.0
2119,2020.0,February,Light Rail,School Student,50375.0
2120,2020.0,February,Light Rail,Senior/Pensioner,279333.0
2121,2020.0,February,Light Rail,Sgl Trip LR Adult,7394.0
2122,2020.0,February,Light Rail,Sgl Trip LR Child/Youth,1087.0
2123,2020.0,February,Metro,Adult,1210442.0
2124,2020.0,February,Metro,CTP,213212.0
2125,2020.0,February,Metro,Child/Youth,104015.0
2126,2020.0,February,Metro,Concession,148953.0
2127,2020.0,February,Metro,Day Pass without SAF,25.0
2128,2020.0,February,Metro,Employee,9771.0
2129,2020.0,February,Metro,Free Travel,1583.0
2130,2020.0,February,Metro,School Student,95832.0
2131,2020.0,February,Metro,Senior/Pensioner,107389.0
2132,2020.0,February,Metro,Sgl Trip Rail Adult,5660.0
2133,2020.0,February,Metro,Sgl Trip Rail Child/Youth,3213.0
2134,2020.0,February,Train,Adult,19921172.0
2135,2020.0,February,Train,CTP,3621285.0
2136,2020.0,February,Train,Child/Youth,851652.0
2137,2020.0,February,Train,Concession,1536386.0
2138,2020.0,February,Train,Day Pass Child/Youth w/o SAF,38.0
2139,2020.0,February,Train,Day Pass without SAF,1062.0
2140,2020.0,February,Train,Employee,314197.0
2141,2020.0,February,Train,Free Travel,31272.0
2142,2020.0,February,Train,School Student,1164671.0
2143,2020.0,February,Train,Senior/Pensioner,2533490.0
2144,2020.0,February,Train,Sgl Trip Rail Adult,159957.0
2145,2020.0,February,Train,Sgl Trip Rail Child/Youth,33628.0
2146,2020.0,March,Bus,Adult,9373131.0
2147,2020.0,March,Bus,Adult Single Bus Trip 1,27590.0
2148,2020.0,March,Bus,Adult Single Bus Trip 2,13872.0
2149,2020.0,March,Bus,Adult Single Bus Trip 3,4215.0
2150,2020.0,March,Bus,CTP,2271222.0
2151,2020.0,March,Bus,Child/Youth,831831.0
2152,2020.0,March,Bus,Child/Youth Single Bus Trip 1,6788.0
2153,2020.0,March,Bus,Child/Youth Single Bus Trip 2,4348.0
2154,2020.0,March,Bus,Child/Youth Single Bus Trip 3,1689.0
2155,2020.0,March,Bus,Concession,1281861.0
2156,2020.0,March,Bus,Day Pass Child/Youth w/o SAF,61.0
2157,2020.0,March,Bus,Day Pass without SAF,953.0
2158,2020.0,March,Bus,Employee,74277.0
2159,2020.0,March,Bus,Free Travel,30754.0
2160,2020.0,March,Bus,On Demand,19475.0
2161,2020.0,March,Bus,School Student,2180536.0
2162,2020.0,March,Bus,Senior/Pensioner,3068966.0
2163,2020.0,March,Ferry,Adult,379294.0
2164,2020.0,March,Ferry,CTP,132810.0
